Value,Time,Label,TrackID,ID,Embryo.Id,Treatment,TE.ICM,Identity,SpotID,UniqueID,Mitosis,MtUniqueID,X,Y,Z,TimeM,Cell_number,Stage
1.35713,6,TE_Polar,1000000019,1080,120919_p13,FGF4,TE,Polar TE,120919_p13_1080,120919_p131000000019,Parent,120919_p131000000019Parent,42.2053,38.1477,12.9421,25,59,32_64
1.30386,6,Deep;ICM,1000000020,1081,120919_p13,FGF4,ICM,ICM,120919_p13_1081,120919_p131000000020,Parent,120919_p131000000020Parent,51.0206,38.0539,22.9243,25,59,32_64
1.11441,6,TE_Polar,1000000021,1082,120919_p13,FGF4,TE,Polar TE,120919_p13_1082,120919_p131000000021,Parent,120919_p131000000021Parent,40.9302,41.0982,38.8164,25,59,32_64
0.932719,6,TE_Polar,1000000022,1085,120919_p13,FGF4,TE,Polar TE,120919_p13_1085,120919_p131000000022,Parent,120919_p131000000022Parent,97.0697,51.2608,31,25,59,32_64
1.50872,6,TE_Polar,1000000023,1086,120919_p13,FGF4,TE,Polar TE,120919_p13_1086,120919_p131000000023,Parent,120919_p131000000023Parent,96.7081,40.268,24.2778,25,59,32_64
1.01153,6,Cavity;ICM;Mitosis,1000000028,1087,120919_p13,FGF4,ICM,ICM,120919_p13_1087,120919_p131000000028,Parent,120919_p131000000028Parent,87.87,50.1392,32.2669,25,59,32_64
1.33247,6,TE_Mural,1000000024,1088,120919_p13,FGF4,TE,Mural TE,120919_p13_1088,120919_p131000000024,Parent,120919_p131000000024Parent,81.5046,51.738,1.23343,25,59,32_64
1.52758,6,Deep;ICM,1000000025,1089,120919_p13,FGF4,ICM,ICM,120919_p13_1089,120919_p131000000025,Parent,120919_p131000000025Parent,64.3457,39.3729,26.5736,25,59,32_64
1.23149,6,Deep;ICM,1000000026,1091,120919_p13,FGF4,ICM,ICM,120919_p13_1091,120919_p131000000026,Parent,120919_p131000000026Parent,63.4938,48.2939,49.5694,25,59,32_64
1.47435,6,ICM,1000000027,1092,120919_p13,FGF4,ICM,ICM,120919_p13_1092,120919_p131000000027,Parent,120919_p131000000027Parent,82.9388,38.6074,30.7557,25,59,32_64
1.09383,6,TE_Polar,1000000029,1093,120919_p13,FGF4,TE,Polar TE,120919_p13_1093,120919_p131000000029,Parent,120919_p131000000029Parent,81.872,23.1091,35.0461,25,59,32_64
1.12605,6,TE_Polar,1000000030,1094,120919_p13,FGF4,TE,Polar TE,120919_p13_1094,120919_p131000000030,Parent,120919_p131000000030Parent,91.6384,39.4377,41.0062,25,59,32_64
0.842359,7,TE_Mural,1000000000,1095,120919_p13,FGF4,TE,Mural TE,120919_p13_1095,120919_p131000000000,Parent,120919_p131000000000Parent,44.1426,98.925,13.3721,30,59,32_64
1.21108,7,TE_Mural,1000000001,1096,120919_p13,FGF4,TE,Mural TE,120919_p13_1096,120919_p131000000001,Parent,120919_p131000000001Parent,81.2278,93.05,7.25143,30,59,32_64
1.35664,7,TE_Mural,1000000002,1097,120919_p13,FGF4,TE,Mural TE,120919_p13_1097,120919_p131000000002,Parent,120919_p131000000002Parent,92.3917,61.8549,9.80089,30,59,32_64
0.926321,7,TE_Mural,1000000003,1098,120919_p13,FGF4,TE,Mural TE,120919_p13_1098,120919_p131000000003,Parent,120919_p131000000003Parent,41.2353,69.6041,8.11429,30,59,32_64
1.28096,7,Cavity;ICM,1000000004,1099,120919_p13,FGF4,ICM,ICM,120919_p13_1099,120919_p131000000004,Parent,120919_p131000000004Parent,71.9716,56.8733,3.58832,30,59,32_64
1.78487,7,Deep;ICM,1000000005,1100,120919_p13,FGF4,ICM,ICM,120919_p13_1100,120919_p131000000005,Parent,120919_p131000000005Parent,58.6687,48.5707,4.84424,30,59,32_64
1.21011,7,Deep;ICM,1000000006,1101,120919_p13,FGF4,ICM,ICM,120919_p13_1101,120919_p131000000006,Parent,120919_p131000000006Parent,48.7471,45.5263,7.37236,30,59,32_64
0.808316,7,TE_Mural,1000000007,1105,120919_p13,FGF4,TE,Mural TE,120919_p13_1105,120919_p131000000007,Parent,120919_p131000000007Parent,21.7253,83.7729,43.8565,30,59,32_64
1.09223,7,TE_Mural,1000000008,1106,120919_p13,FGF4,TE,Mural TE,120919_p13_1106,120919_p131000000008,Parent,120919_p131000000008Parent,32.2421,58.2559,33.427,30,59,32_64
1.33941,7,TE_Mural,1000000009,1107,120919_p13,FGF4,TE,Mural TE,120919_p13_1107,120919_p131000000009,Parent,120919_p131000000009Parent,33.0723,56.4838,21.3599,30,59,32_64
1.78241,7,Cavity;ICM,1000000010,1108,120919_p13,FGF4,ICM,ICM,120919_p13_1108,120919_p131000000010,Parent,120919_p131000000010Parent,52.8634,49.9544,20.534,30,59,32_64
1.27471,7,Cavity;ICM,1000000011,1109,120919_p13,FGF4,ICM,ICM,120919_p13_1109,120919_p131000000011,Parent,120919_p131000000011Parent,62.9933,49.4009,28.819,30,59,32_64
1.34503,7,Cavity;ICM,1000000012,1110,120919_p13,FGF4,ICM,ICM,120919_p13_1110,120919_p131000000012,Parent,120919_p131000000012Parent,76.6649,47.7404,24.516,30,59,32_64
1.32295,7,Cavity;ICM,1000000013,1111,120919_p13,FGF4,ICM,ICM,120919_p13_1111,120919_p131000000013,Parent,120919_p131000000013Parent,87.672,47.6206,17,30,59,32_64
1.20461,7,Deep;ICM,1000000014,1112,120919_p13,FGF4,ICM,ICM,120919_p13_1112,120919_p131000000014,Parent,120919_p131000000014Parent,57.5092,31.6885,8.02899,30,59,32_64
1.42432,7,Deep;ICM,1000000015,1113,120919_p13,FGF4,ICM,ICM,120919_p13_1113,120919_p131000000015,Parent,120919_p131000000015Parent,64.6658,36.1166,15.6528,30,59,32_64
1.02441,7,Cavity;Daughter1;ICM,1000000016,1114,120919_p13,FGF4,ICM,ICM,120919_p13_1114,120919_p131000000016,Daughter1,120919_p131000000016Daughter1,64.9448,54.3825,12.9341,30,59,32_64
1.12304,7,Daughter2;Deep;ICM,1000000016,1115,120919_p13,FGF4,ICM,ICM,120919_p13_1115,120919_p131000000016,Daughter2,120919_p131000000016Daughter2,72.7176,38.3307,12.1046,30,59,32_64
1.86206,7,Cavity;ICM,1000000017,1116,120919_p13,FGF4,ICM,ICM,120919_p13_1116,120919_p131000000017,Parent,120919_p131000000017Parent,44.6961,45.9216,18.2546,30,59,32_64
1.19307,7,Cavity;ICM,1000000018,1117,120919_p13,FGF4,ICM,ICM,120919_p13_1117,120919_p131000000018,Parent,120919_p131000000018Parent,48.2939,44.6581,30.8491,30,59,32_64
1.33977,7,TE_Polar,1000000019,1118,120919_p13,FGF4,TE,Polar TE,120919_p13_1118,120919_p131000000019,Parent,120919_p131000000019Parent,42.2053,35.1012,13.5059,30,59,32_64
1.21167,7,TE_Polar,1000000021,1119,120919_p13,FGF4,TE,Polar TE,120919_p13_1119,120919_p131000000021,Parent,120919_p131000000021Parent,40.097,38.0539,38.5771,30,59,32_64
0.897819,7,TE_Polar,1000000022,1122,120919_p13,FGF4,TE,Polar TE,120919_p13_1122,120919_p131000000022,Parent,120919_p131000000022Parent,94.7088,52.7399,35,30,59,32_64
1.62265,7,TE_Polar,1000000023,1123,120919_p13,FGF4,TE,Polar TE,120919_p13_1123,120919_p131000000023,Parent,120919_p131000000023Parent,95.8169,40.8215,24.3674,30,59,32_64
1.11181,7,Cavity;ICM,1000000028,1124,120919_p13,FGF4,ICM,ICM,120919_p13_1124,120919_p131000000028,Parent,120919_p131000000028Parent,85.9327,49.566,32.5588,30,59,32_64
1.3067,7,TE_Mural,1000000024,1125,120919_p13,FGF4,TE,Mural TE,120919_p13_1125,120919_p131000000024,Parent,120919_p131000000024Parent,80.6743,51.504,1.11867,30,59,32_64
1.68838,7,Deep;ICM,1000000025,1126,120919_p13,FGF4,ICM,ICM,120919_p13_1126,120919_p131000000025,Parent,120919_p131000000025Parent,64.069,38.0922,25.8092,30,59,32_64
1.46893,7,Deep;ICM,1000000026,1128,120919_p13,FGF4,ICM,ICM,120919_p13_1128,120919_p131000000026,Parent,120919_p131000000026Parent,61.414,47.7404,49.0372,30,59,32_64
1.46631,7,ICM,1000000027,1129,120919_p13,FGF4,ICM,ICM,120919_p13_1129,120919_p131000000027,Parent,120919_p131000000027Parent,82.0283,38.6074,29.898,30,59,32_64
1.14074,7,TE_Polar,1000000029,1130,120919_p13,FGF4,TE,Polar TE,120919_p13_1130,120919_p131000000029,Parent,120919_p131000000029Parent,81.9571,22.2788,33.7459,30,59,32_64
1.05187,7,TE_Polar,1000000030,1131,120919_p13,FGF4,TE,Polar TE,120919_p13_1131,120919_p131000000030,Parent,120919_p131000000030Parent,90.3302,39.9912,41.1953,30,59,32_64
1.27177,7,Deep;ICM,1000000020,1764,120919_p13,FGF4,ICM,ICM,120919_p13_1764,120919_p131000000020,Parent,120919_p131000000020Parent,50.5698,35.2864,22.9724,30,59,32_64
0.894911,8,TE_Mural,1000000000,1765,120919_p13,FGF4,TE,Mural TE,120919_p13_1765,120919_p131000000000,Parent,120919_p131000000000Parent,44.9728,99.9766,12.0718,35,59,32_64
1.16641,8,TE_Mural,1000000001,1766,120919_p13,FGF4,TE,Mural TE,120919_p13_1766,120919_p131000000001,Parent,120919_p131000000001Parent,81.5046,92.8272,7.22946,35,59,32_64
1.34965,8,TE_Mural,1000000002,1767,120919_p13,FGF4,TE,Mural TE,120919_p13_1767,120919_p131000000002,Parent,120919_p131000000002Parent,90.0963,60.7479,8.64503,35,59,32_64
0.93115,8,TE_Mural,1000000003,1768,120919_p13,FGF4,TE,Mural TE,120919_p13_1768,120919_p131000000003,Parent,120919_p131000000003Parent,39.9305,70.7111,8.37335,35,59,32_64
1.24624,8,Cavity;ICM,1000000004,1769,120919_p13,FGF4,ICM,ICM,120919_p13_1769,120919_p131000000004,Parent,120919_p131000000004Parent,70.4711,56.3198,3.60721,35,59,32_64
1.90389,8,Deep;ICM,1000000005,1770,120919_p13,FGF4,ICM,ICM,120919_p13_1770,120919_p131000000005,Parent,120919_p131000000005Parent,57.0662,48.5707,4.10999,35,59,32_64
1.31271,8,Deep;ICM,1000000006,1771,120919_p13,FGF4,ICM,ICM,120919_p13_1771,120919_p131000000006,Parent,120919_p131000000006Parent,46.7442,46.0799,8.33794,35,59,32_64
0.805555,8,TE_Mural,1000000007,1775,120919_p13,FGF4,TE,Mural TE,120919_p13_1775,120919_p131000000007,Parent,120919_p131000000007Parent,21.7253,86.3708,44.1859,35,59,32_64
1.14839,8,TE_Mural,1000000008,1776,120919_p13,FGF4,TE,Mural TE,120919_p13_1776,120919_p131000000008,Parent,120919_p131000000008Parent,30.5815,60.0648,33.3359,35,59,32_64
1.41633,8,TE_Mural,1000000009,1777,120919_p13,FGF4,TE,Mural TE,120919_p13_1777,120919_p131000000009,Parent,120919_p131000000009Parent,31.135,57.0947,21.5136,35,59,32_64
1.76957,8,Cavity;ICM,1000000010,1778,120919_p13,FGF4,ICM,ICM,120919_p13_1778,120919_p131000000010,Parent,120919_p131000000010Parent,50.9347,50.5079,20.753,35,59,32_64
1.56899,8,Cavity;ICM,1000000011,1779,120919_p13,FGF4,ICM,ICM,120919_p13_1779,120919_p131000000011,Parent,120919_p131000000011Parent,60.38,49.1242,28.1115,35,59,32_64
1.4932,8,Cavity;ICM,1000000012,1780,120919_p13,FGF4,ICM,ICM,120919_p13_1780,120919_p131000000012,Parent,120919_p131000000012Parent,74.9811,46.3566,24.8289,35,59,32_64
1.19429,8,Cavity;ICM,1000000013,1781,120919_p13,FGF4,ICM,ICM,120919_p13_1781,120919_p131000000013,Parent,120919_p131000000013Parent,84.9557,47.4019,19,35,59,32_64
1.14516,8,Deep;ICM,1000000014,1782,120919_p13,FGF4,ICM,ICM,120919_p13_1782,120919_p131000000014,Parent,120919_p131000000014Parent,54.8878,31.9653,8.24356,35,59,32_64
1.5453,8,Deep;ICM,1000000015,1783,120919_p13,FGF4,ICM,ICM,120919_p13_1783,120919_p131000000015,Parent,120919_p131000000015Parent,62.5915,35.5631,15.2249,35,59,32_64
1.32849,8,Cavity;Daughter1;ICM,1000000016,1784,120919_p13,FGF4,ICM,ICM,120919_p13_1784,120919_p131000000016,Daughter1,120919_p131000000016Daughter1,61.9036,52.9987,14.0526,35,59,32_64
1.3029,8,Daughter2;Deep;ICM,1000000016,1785,120919_p13,FGF4,ICM,ICM,120919_p13_1785,120919_p131000000016,Daughter2,120919_p131000000016Daughter2,69.9495,37.7772,13.3391,35,59,32_64
1.73686,8,Cavity;ICM,1000000017,1786,120919_p13,FGF4,ICM,ICM,120919_p13_1786,120919_p131000000017,Parent,120919_p131000000017Parent,43.3123,47.4371,17.6239,35,59,32_64
1.23878,8,Cavity;ICM,1000000018,1787,120919_p13,FGF4,ICM,ICM,120919_p13_1787,120919_p131000000018,Parent,120919_p131000000018Parent,46.6334,44.7397,30.2509,35,59,32_64
1.25172,8,TE_Polar,1000000019,1788,120919_p13,FGF4,TE,Polar TE,120919_p13_1788,120919_p131000000019,Parent,120919_p131000000019Parent,39.161,36.1226,12.4222,35,59,32_64
1.25962,8,Deep;ICM,1000000020,1789,120919_p13,FGF4,ICM,ICM,120919_p13_1789,120919_p131000000020,Parent,120919_p131000000020Parent,48.4156,35.2864,22.8587,35,59,32_64
1.22698,8,TE_Polar,1000000021,1790,120919_p13,FGF4,TE,Polar TE,120919_p13_1790,120919_p131000000021,Parent,120919_p131000000021Parent,37.2931,38.6074,38.4279,35,59,32_64
0.927138,8,TE_Polar,1000000022,1793,120919_p13,FGF4,TE,Polar TE,120919_p13_1793,120919_p131000000022,Parent,120919_p131000000022Parent,92.7653,51.1511,33,35,59,32_64
1.56567,8,TE_Polar,1000000023,1794,120919_p13,FGF4,TE,Polar TE,120919_p13_1794,120919_p131000000023,Parent,120919_p131000000023Parent,92.5921,39.4377,25.2837,35,59,32_64
1.07793,8,Cavity;ICM,1000000028,1795,120919_p13,FGF4,ICM,ICM,120919_p13_1795,120919_p131000000028,Parent,120919_p131000000028Parent,83.4419,47.7257,33.0777,35,59,32_64
1.30723,8,TE_Mural,1000000024,1796,120919_p13,FGF4,TE,Mural TE,120919_p13_1796,120919_p131000000024,Parent,120919_p131000000024Parent,79.0138,51.0493,1.04492,35,59,32_64
1.63482,8,Deep;ICM,1000000025,1797,120919_p13,FGF4,ICM,ICM,120919_p13_1797,120919_p131000000025,Parent,120919_p131000000025Parent,62.0087,37.2237,26.5972,35,59,32_64
1.2838,8,Deep;ICM,1000000026,1799,120919_p13,FGF4,ICM,ICM,120919_p13_1799,120919_p131000000026,Parent,120919_p131000000026Parent,58.8372,48.2939,49.0701,35,59,32_64
1.49438,8,ICM,1000000027,1800,120919_p13,FGF4,ICM,ICM,120919_p13_1800,120919_p131000000027,Parent,120919_p131000000027Parent,78.9575,37.2237,30.1909,35,59,32_64
1.17888,8,TE_Polar,1000000029,1801,120919_p13,FGF4,TE,Polar TE,120919_p13_1801,120919_p131000000029,Parent,120919_p131000000029Parent,78.5026,21.1718,33.6799,35,59,32_64
0.904395,8,TE_Polar,1000000030,1802,120919_p13,FGF4,TE,Polar TE,120919_p13_1802,120919_p131000000030,Parent,120919_p131000000030Parent,85.9872,39.4377,41.3258,35,59,32_64
0.89358,9,TE_Mural,1000000000,1803,120919_p13,FGF4,TE,Mural TE,120919_p13_1803,120919_p131000000000,Parent,120919_p131000000000Parent,40.268,96.5163,14.2762,40,59,32_64
1.17843,9,TE_Mural,1000000001,1804,120919_p13,FGF4,TE,Mural TE,120919_p13_1804,120919_p131000000001,Parent,120919_p131000000001Parent,79.5673,93.7452,8.78214,40,59,32_64
1.3606,9,TE_Mural,1000000002,1805,120919_p13,FGF4,TE,Mural TE,120919_p13_1805,120919_p131000000002,Parent,120919_p131000000002Parent,91.1729,60.1944,9.95534,40,59,32_64
0.898609,9,TE_Mural,1000000003,1806,120919_p13,FGF4,TE,Mural TE,120919_p13_1806,120919_p131000000003,Parent,120919_p131000000003Parent,38.9195,67.3901,8.55991,40,59,32_64
1.26597,9,Cavity;ICM,1000000004,1807,120919_p13,FGF4,ICM,ICM,120919_p13_1807,120919_p131000000004,Parent,120919_p131000000004Parent,70.3877,54.3825,4.50508,40,59,32_64
1.87918,9,Deep;ICM,1000000005,1808,120919_p13,FGF4,ICM,ICM,120919_p13_1808,120919_p131000000005,Parent,120919_p131000000005Parent,58.2654,45.2496,3.74859,40,59,32_64
1.34147,9,Deep;ICM,1000000006,1809,120919_p13,FGF4,ICM,ICM,120919_p13_1809,120919_p131000000006,Parent,120919_p131000000006Parent,47.4764,42.482,8.35159,40,59,32_64
0.823986,9,TE_Mural,1000000007,1813,120919_p13,FGF4,TE,Mural TE,120919_p13_1813,120919_p131000000007,Parent,120919_p131000000007Parent,19.788,79.4274,47.2258,40,59,32_64
1.09743,9,TE_Mural,1000000008,1814,120919_p13,FGF4,TE,Mural TE,120919_p13_1814,120919_p131000000008,Parent,120919_p131000000008Parent,30.3048,54.9873,34.0995,40,59,32_64
1.39262,9,TE_Mural,1000000009,1815,120919_p13,FGF4,TE,Mural TE,120919_p13_1815,120919_p131000000009,Parent,120919_p131000000009Parent,31.4118,52.1277,22.995,40,59,32_64
1.76976,9,Cavity;ICM,1000000010,1816,120919_p13,FGF4,ICM,ICM,120919_p13_1816,120919_p131000000010,Parent,120919_p131000000010Parent,51.2127,46.3566,20.7283,40,59,32_64
1.46379,9,Cavity;ICM,1000000011,1817,120919_p13,FGF4,ICM,ICM,120919_p13_1817,120919_p131000000011,Parent,120919_p131000000011Parent,61.1627,46.0799,27.7086,40,59,32_64
1.40606,9,Cavity;ICM,1000000012,1818,120919_p13,FGF4,ICM,ICM,120919_p13_1818,120919_p131000000012,Parent,120919_p131000000012Parent,76.4657,44.4193,25.4863,40,59,32_64
1.38883,9,Cavity;ICM,1000000013,1819,120919_p13,FGF4,ICM,ICM,120919_p13_1819,120919_p131000000013,Parent,120919_p131000000013Parent,86.4599,46.8143,17,40,59,32_64
1.12422,9,Deep;ICM,1000000014,1820,120919_p13,FGF4,ICM,ICM,120919_p13_1820,120919_p131000000014,Parent,120919_p131000000014Parent,57.6136,28.921,6.94955,40,59,32_64
1.43558,9,Deep;ICM,1000000015,1821,120919_p13,FGF4,ICM,ICM,120919_p13_1821,120919_p131000000015,Parent,120919_p131000000015Parent,64.5341,33.3491,16.1278,40,59,32_64
1.37683,9,Cavity;Daughter1;ICM,1000000016,1822,120919_p13,FGF4,ICM,ICM,120919_p13_1822,120919_p131000000016,Daughter1,120919_p131000000016Daughter1,61.8385,50.2312,14.7216,40,59,32_64
1.39734,9,Daughter2;Deep;ICM,1000000016,1823,120919_p13,FGF4,ICM,ICM,120919_p13_1823,120919_p131000000016,Daughter2,120919_p131000000016Daughter2,72.5438,35.5631,13.08,40,59,32_64
1.79248,9,Cavity;ICM,1000000017,1824,120919_p13,FGF4,ICM,ICM,120919_p13_1824,120919_p131000000017,Parent,120919_p131000000017Parent,43.9718,42.7588,18.5756,40,59,32_64
1.36318,9,Cavity;ICM,1000000018,1825,120919_p13,FGF4,ICM,ICM,120919_p13_1825,120919_p131000000018,Parent,120919_p131000000018Parent,47.1869,41.3141,30.4851,40,59,32_64
1.50537,9,TE_Polar,1000000019,1826,120919_p13,FGF4,TE,Polar TE,120919_p13_1826,120919_p131000000019,Parent,120919_p131000000019Parent,41.6518,32.1932,11.4627,40,59,32_64
1.35372,9,Deep;ICM,1000000020,1827,120919_p13,FGF4,ICM,ICM,120919_p13_1827,120919_p131000000020,Parent,120919_p131000000020Parent,50.8707,30.8583,23.0545,40,59,32_64
1.29506,9,TE_Polar,1000000021,1828,120919_p13,FGF4,TE,Polar TE,120919_p13_1828,120919_p131000000021,Parent,120919_p131000000021Parent,39.6509,33.6258,38.386,40,59,32_64
0.92973,9,TE_Polar,1000000022,1831,120919_p13,FGF4,TE,Polar TE,120919_p13_1831,120919_p131000000022,Parent,120919_p131000000022Parent,93.1864,50.5803,35,40,59,32_64
1.4326,9,TE_Polar,1000000023,1832,120919_p13,FGF4,TE,Polar TE,120919_p13_1832,120919_p131000000023,Parent,120919_p131000000023Parent,94.7479,40.5447,25.1498,40,59,32_64
1.21697,9,Cavity;ICM,1000000028,1833,120919_p13,FGF4,ICM,ICM,120919_p13_1833,120919_p131000000028,Parent,120919_p131000000028Parent,84.2722,46.5796,32.5506,40,59,32_64
1.36318,9,TE_Mural,1000000024,1834,120919_p13,FGF4,TE,Mural TE,120919_p13_1834,120919_p131000000024,Parent,120919_p131000000024Parent,79.2906,49.7993,1.09494,40,59,32_64
1.59163,9,Deep;ICM,1000000025,1835,120919_p13,FGF4,ICM,ICM,120919_p13_1835,120919_p131000000025,Parent,120919_p131000000025Parent,63.7967,34.7329,25.8336,40,59,32_64
1.35003,9,Deep;ICM,1000000026,1837,120919_p13,FGF4,ICM,ICM,120919_p13_1837,120919_p131000000026,Parent,120919_p131000000026Parent,63.0715,45.2496,48.3762,40,59,32_64
1.45055,9,ICM,1000000027,1838,120919_p13,FGF4,ICM,ICM,120919_p13_1838,120919_p131000000027,Parent,120919_p131000000027Parent,79.8099,35.8399,28.969,40,59,32_64
1.25338,9,TE_Polar,1000000029,1839,120919_p13,FGF4,TE,Polar TE,120919_p13_1839,120919_p131000000029,Parent,120919_p131000000029Parent,81.854,20.0648,32.8955,40,59,32_64
0.901244,9,TE_Polar,1000000030,1840,120919_p13,FGF4,TE,Polar TE,120919_p13_1840,120919_p131000000030,Parent,120919_p131000000030Parent,88.0349,39.161,42.0202,40,59,32_64
0.873959,10,TE_Mural,1000000000,1841,120919_p13,FGF4,TE,Mural TE,120919_p13_1841,120919_p131000000000,Parent,120919_p131000000000Parent,40.8215,93.9958,14.6226,45,59,32_64
1.1259,10,TE_Mural,1000000001,1842,120919_p13,FGF4,TE,Mural TE,120919_p13_1842,120919_p131000000001,Parent,120919_p131000000001Parent,79.8441,91.9362,10.0878,45,59,32_64
1.47012,10,TE_Mural,1000000002,1843,120919_p13,FGF4,TE,Mural TE,120919_p13_1843,120919_p131000000002,Parent,120919_p131000000002Parent,93.089,58.8106,10.766,45,59,32_64
1.02033,10,TE_Mural,1000000003,1844,120919_p13,FGF4,TE,Mural TE,120919_p13_1844,120919_p131000000003,Parent,120919_p131000000003Parent,39.0618,63.5155,9.12543,45,59,32_64
1.18615,10,Cavity;ICM,1000000004,1845,120919_p13,FGF4,ICM,ICM,120919_p13_1845,120919_p131000000004,Parent,120919_p131000000004Parent,71.6412,50.7847,5.11128,45,59,32_64
1.96029,10,Deep;ICM,1000000005,1846,120919_p13,FGF4,ICM,ICM,120919_p13_1846,120919_p131000000005,Parent,120919_p131000000005Parent,59.1021,41.9285,4.3819,45,59,32_64
1.4486,10,Deep;ICM,1000000006,1847,120919_p13,FGF4,ICM,ICM,120919_p13_1847,120919_p131000000006,Parent,120919_p131000000006Parent,48.5412,39.7145,7.52606,45,59,32_64
0.822217,10,TE_Mural,1000000007,1851,120919_p13,FGF4,TE,Mural TE,120919_p13_1851,120919_p131000000007,Parent,120919_p131000000007Parent,18.4043,75.5213,46.4871,45,59,32_64
1.10451,10,TE_Mural,1000000008,1852,120919_p13,FGF4,TE,Mural TE,120919_p13_1852,120919_p131000000008,Parent,120919_p131000000008Parent,30.3048,50.8158,33.8691,45,59,32_64
1.47606,10,TE_Mural,1000000009,1853,120919_p13,FGF4,TE,Mural TE,120919_p13_1853,120919_p131000000009,Parent,120919_p131000000009Parent,31.6885,49.6111,21.4731,45,59,32_64
1.65227,10,Cavity;ICM,1000000010,1854,120919_p13,FGF4,ICM,ICM,120919_p13_1854,120919_p131000000010,Parent,120919_p131000000010Parent,51.4314,43.3123,20.0591,45,59,32_64
1.53823,10,Cavity;ICM,1000000011,1855,120919_p13,FGF4,ICM,ICM,120919_p13_1855,120919_p131000000011,Parent,120919_p131000000011Parent,62.7831,42.482,28.1732,45,59,32_64
1.54054,10,Cavity;ICM,1000000012,1856,120919_p13,FGF4,ICM,ICM,120919_p13_1856,120919_p131000000012,Parent,120919_p131000000012Parent,77.1847,41.375,25.4002,45,59,32_64
1.38689,10,Cavity;ICM,1000000013,1857,120919_p13,FGF4,ICM,ICM,120919_p13_1857,120919_p131000000013,Parent,120919_p131000000013Parent,88.0007,43.9978,17,45,59,32_64
1.12398,10,Deep;ICM,1000000014,1858,120919_p13,FGF4,ICM,ICM,120919_p13_1858,120919_p131000000014,Parent,120919_p131000000014Parent,58.4421,25.3232,6.24284,45,59,32_64
1.50455,10,Deep;ICM,1000000015,1859,120919_p13,FGF4,ICM,ICM,120919_p13_1859,120919_p131000000015,Parent,120919_p131000000015Parent,65.4528,30.4755,15.054,45,59,32_64
1.53624,10,Cavity;Daughter1;ICM,1000000016,1860,120919_p13,FGF4,ICM,ICM,120919_p13_1860,120919_p131000000016,Daughter1,120919_p131000000016Daughter1,63.5155,47.493,15.5469,45,59,32_64
1.5685,10,Daughter2;Deep;ICM,1000000016,1861,120919_p13,FGF4,ICM,ICM,120919_p13_1861,120919_p131000000016,Daughter2,120919_p131000000016Daughter2,73.6972,31.9653,13.1201,45,59,32_64
1.83204,10,Cavity;ICM,1000000017,1862,120919_p13,FGF4,ICM,ICM,120919_p13_1862,120919_p131000000017,Parent,120919_p131000000017Parent,44.4193,39.2565,18.4782,45,59,32_64
1.23297,10,Cavity;ICM,1000000018,1863,120919_p13,FGF4,ICM,ICM,120919_p13_1863,120919_p131000000018,Parent,120919_p131000000018Parent,48.0171,37.3809,29.8073,45,59,32_64
1.55737,10,TE_Polar,1000000019,1864,120919_p13,FGF4,TE,Polar TE,120919_p13_1864,120919_p131000000019,Parent,120919_p131000000019Parent,42.2053,29.1202,11.9572,45,59,32_64
2.23101,10,Deep;ICM,1000000020,1865,120919_p13,FGF4,ICM,ICM,120919_p13_1865,120919_p131000000020,Parent,120919_p131000000020Parent,51.6663,27.2605,22.9467,45,59,32_64
1.22077,10,TE_Polar,1000000021,1866,120919_p13,FGF4,TE,Polar TE,120919_p13_1866,120919_p131000000021,Parent,120919_p131000000021Parent,40.0877,30.028,37.7765,45,59,32_64
0.854937,10,TE_Polar,1000000022,1869,120919_p13,FGF4,TE,Polar TE,120919_p13_1869,120919_p131000000022,Parent,120919_p131000000022Parent,92.5748,48.0106,36.8846,45,59,32_64
1.55334,10,TE_Polar,1000000023,1870,120919_p13,FGF4,TE,Polar TE,120919_p13_1870,120919_p131000000023,Parent,120919_p131000000023Parent,95.4452,37.2237,25.3199,45,59,32_64
1.30393,10,Cavity;ICM,1000000028,1871,120919_p13,FGF4,ICM,ICM,120919_p13_1871,120919_p131000000028,Parent,120919_p131000000028Parent,84.3475,43.0355,33.5608,45,59,32_64
1.37386,10,TE_Mural,1000000024,1872,120919_p13,FGF4,TE,Mural TE,120919_p13_1872,120919_p131000000024,Parent,120919_p131000000024Parent,81.7814,48.5774,1.04427,45,59,32_64
1.68691,10,Deep;ICM,1000000025,1873,120919_p13,FGF4,ICM,ICM,120919_p13_1873,120919_p131000000025,Parent,120919_p131000000025Parent,63.4197,31.4118,25.9312,45,59,32_64
1.33801,10,Deep;ICM,1000000026,1875,120919_p13,FGF4,ICM,ICM,120919_p13_1875,120919_p131000000026,Parent,120919_p131000000026Parent,62.201,39.9912,47.3778,45,59,32_64
1.39161,10,ICM,1000000027,1876,120919_p13,FGF4,ICM,ICM,120919_p13_1876,120919_p131000000027,Parent,120919_p131000000027Parent,80.2336,32.5188,29.6337,45,59,32_64
1.16047,10,TE_Polar,1000000029,1877,120919_p13,FGF4,TE,Polar TE,120919_p13_1877,120919_p131000000029,Parent,120919_p131000000029Parent,81.9488,16.7437,34.6348,45,59,32_64
0.92104,10,TE_Polar,1000000030,1878,120919_p13,FGF4,TE,Polar TE,120919_p13_1878,120919_p131000000030,Parent,120919_p131000000030Parent,88.3137,35.5631,43.4605,45,59,32_64
